Gene,Hazard_Ratio,Lower_95CI,Upper_95CI,Coefficient,P_value,FDR
ENSG00000267636,0.9356578065894415,0.8311686843838283,1.0532826217830473,-0.06650546059991531,0.271002776970757,0.8600248379211922
ENSG00000179833,1.0000369571139083,0.9999711498448746,1.0001027687136637,3.695643101098571e-05,0.27103051228010777,0.8600248379211922
ENSG00000261068,1.0005252118030938,0.999590157950924,1.0014611403394524,0.0005250739276484484,0.2710405152255545,0.8600248379211922
ENSG00000229664,1.0234081821903427,0.9820935414143136,1.0664608443161447,0.023138412461781933,0.2710931233995929,0.8600248379211922
ENSG00000138604,0.9999682118267524,0.9999116016604669,1.0000248251980322,-3.1788678502193125e-05,0.2711033076031556,0.8600248379211922
ENSG00000280913,1.0098504263420327,0.9923736838638882,1.0276349526042634,0.009802227155696144,0.27112097146665504,0.8600248379211922
ENSG00000133104,1.0000411669975258,0.9999678477123941,1.000114491658548,4.116615018817329e-05,0.27113415488880854,0.8600248379211922
ENSG00000260641,1.000331901930924,0.9997408294343479,1.0009233238847655,0.0003318468636623526,0.2711465614880304,0.8600248379211922
ENSG00000137822,1.000160568105893,0.9998745594672634,1.0004466585557261,0.00016055521621443755,0.2712126086766588,0.8600248379211922
ENSG00000183230,1.0003850222178787,0.9996992656740161,1.0010712491652451,0.0003849481158446447,0.27121522465647907,0.8600248379211922
ENSG00000258016,1.0367946926329883,0.9721608633435052,1.1057256830674436,0.03613392761452691,0.27122054220799163,0.8600248379211922
ENSG00000105323,0.9999845034098372,0.9999568987947651,1.000012108786957,-1.5496710236196067e-05,0.27122121766479534,0.8600248379211922
ENSG00000183921,0.9874169870773523,0.9653926378808526,1.0099437970742513,-0.012662849459549534,0.27122699620933777,0.8600248379211922
ENSG00000218274,1.0421551326278031,0.9682470420908875,1.1217047646405565,0.04129081193088824,0.2712504249184234,0.8600248379211922
ENSG00000273096,0.9887239404385391,0.9689498142263251,1.0089016129043522,-0.011340116314817832,0.271253587045359,0.8600248379211922
ENSG00000071909,0.9999311687473806,0.999808551728504,1.0000538008040696,-6.883362159877417e-05,0.2712783239335328,0.8600460799068292
ENSG00000172175,1.0000801094150993,0.9999373836968406,1.0002228555052644,8.010620651138699e-05,0.2713065938661867,0.8600785192957593
ENSG00000255970,1.0142997118544106,0.9889611714318282,1.0402874604049697,0.014198435316573043,0.2713336100917317,0.8601069802149947
ENSG00000222017,0.9712759603411096,0.9221216254526443,1.0230505012540692,-0.029144648863552457,0.27136894065834805,0.8601608709967594
ENSG00000260710,0.9994033324335571,0.9983409418906387,1.0004668535257881,-0.0005968456433740699,0.2713949204547301,0.8601608709967594
ENSG00000275016,1.0009245796592248,0.9992774528460996,1.0025744214607957,0.0009241524987272204,0.27142506502165625,0.8601608709967594
ENSG00000270455,0.599287310909021,0.24062857316666836,1.4925296538570594,-0.5120141449291692,0.2714304752951924,0.8601608709967594
ENSG00000257037,0.9064022692268334,0.7607788192570872,1.079900035153219,-0.09827206571141989,0.27144380560121023,0.8601608709967594
ENSG00000285688,0.9689328746908681,0.9159368496468068,1.0249952450528996,-0.03155994225568165,0.27145884792498715,0.8601608709967594
ENSG00000164237,1.000023836643894,0.999981350630429,1.000066324462454,2.3836359805788283e-05,0.27149713136644216,0.8601739989355579
ENSG00000261055,1.026616060479199,0.9796575004746815,1.0758255156757908,0.02626801536145561,0.2714990705922601,0.8601739989355579
ENSG00000104897,0.9999454102345442,0.9998481079110307,1.000042722027238,-5.459125553122626e-05,0.27154132675806103,0.8602277785199592
ENSG00000287500,0.9844838105759114,0.9574192770086928,1.012313410185564,-0.015637825349073632,0.271552127055963,0.8602277785199592
ENSG00000142856,0.9997935048351014,0.9994254831305671,1.000161662057468,-0.0002065164879605483,0.27158918944370797,0.8602574534207358
ENSG00000280061,1.0041340855122043,0.9967754773580801,1.0115470179501775,0.004125563659332034,0.2716206934649822,0.8602574534207358
ENSG00000272894,1.000758194928511,0.9994067761294557,1.0021114411444039,0.0007579076439387793,0.2716439101294269,0.8602574534207358
ENSG00000277228,0.5665903304871096,0.2057566518348771,1.5602149419651294,-0.568118757585369,0.2716523956891694,0.8602574534207358
ENSG00000234559,0.8699284688557418,0.6785493076044982,1.1152845230914192,-0.13934429041977686,0.2716644643074592,0.8602574534207358
ENSG00000251866,0.7201906635149061,0.4011032109043921,1.293120019270235,-0.3282392915907617,0.27169686014024785,0.8602574534207358
ENSG00000256670,0.91219024313788,0.7743003587841236,1.0746359991135341,-0.09190671072986027,0.2717144377663053,0.8602574534207358
ENSG00000070756,1.0000009951719095,0.9999992204478636,1.0000027698991052,9.951714143034884e-07,0.2717487449126093,0.8602574534207358
ENSG00000100592,1.0000389010033637,0.9999695277794091,1.0001082790401092,3.890024673937505e-05,0.271754040256982,0.8602574534207358
ENSG00000260973,1.0434255534315549,0.9672446206356787,1.1256065552873507,0.042509101848297697,0.271780275183047,0.8602574534207358
ENSG00000132361,1.0000293402194402,0.9999770088072308,1.0000816743702894,2.9339789024314548e-05,0.2718273296852032,0.8602574534207358
ENSG00000237612,1.0594050784611029,0.9557854867924988,1.174258383055816,0.057707503831263156,0.2718301566004204,0.8602574534207358
ENSG00000100368,0.9999308177760401,0.9998074319760586,1.0000542188030095,-6.918461716031765e-05,0.2718365931125467,0.8602574534207358
ENSG00000259350,0.6578852024855228,0.3117379781960523,1.3883869464798444,-0.41872482718520354,0.271839161909466,0.8602574534207358
ENSG00000255977,1.1007132370194748,0.9275421732583977,1.3062151404865203,0.09595836697605539,0.27188734392153613,0.8602574534207358
ENSG00000286212,1.0085319059410842,0.9933620090360273,1.0239334663988204,0.008495714938049397,0.2719110629786543,0.8602574534207358
ENSG00000044115,1.00000757306094,0.9999940617584486,1.0000210845459876,7.573032264355869e-06,0.27196306403520276,0.8602574534207358
ENSG00000123485,0.9999048726007012,0.9997351722372784,1.000074601769966,-9.513192419683083e-05,0.27197146188577953,0.8602574534207358
ENSG00000206559,1.002584918729282,0.9979776247281794,1.0072134829046715,0.00258158357303234,0.27197555184843025,0.8602574534207358
ENSG00000263312,1.0360636133057446,0.9725965536765883,1.1036722336290492,0.03542854475698914,0.27200294366653843,0.8602574534207358
ENSG00000259579,1.0436140431651817,0.9670734929780631,1.1262125153876834,0.04268973065327723,0.2720032766391246,0.8602574534207358
ENSG00000255367,0.9895601980497877,0.9712019962597482,1.0082654168087601,-0.010494678953430196,0.27202012247223356,0.8602574534207358
ENSG00000233707,1.1505957462085676,0.8957959170717518,1.4778707359158578,0.1402798484200305,0.2720486870753479,0.8602574534207358
ENSG00000113360,1.0000401734604447,0.9999684859655553,1.0001118660945931,4.017265351291947e-05,0.2720557362098438,0.8602574534207358
ENSG00000237948,1.1087857081589034,0.922184430218427,1.3331451999533825,0.10326545990335341,0.27205740934871425,0.8602574534207358
ENSG00000271304,1.013688715131802,0.9893907250947707,1.0385834282882895,0.013595870989316238,0.27206173565077674,0.8602574534207358
ENSG00000287995,0.8466742471189426,0.6291093538418419,1.1394796093186785,-0.1664392543876553,0.27206198910744084,0.8602574534207358
ENSG00000279613,0.9833752153516055,0.9543916799584042,1.0132389400229924,-0.01676452734040102,0.2720666582271024,0.8602574534207358
ENSG00000227676,0.970047373542247,0.918804007720225,1.0241486748093758,-0.03041036997393179,0.2721040086710921,0.8602577034560424
ENSG00000086065,0.9999638651527714,0.999899380035424,1.0000283544288675,-3.613550010801352e-05,0.2721044380904301,0.8602577034560424
ENSG00000166450,1.0001137270543896,0.9999107608337716,1.000316734473971,0.0001137205879585112,0.27213118739904274,0.8602577034560424
ENSG00000255692,0.9358862440355575,0.831500220342643,1.0533768246195425,-0.06626134404046358,0.2721389035470606,0.8602577034560424
ENSG00000272692,1.0021954684772132,0.9982802295002053,1.0061260629584112,0.0021930619579436897,0.2721591085681482,0.8602645419122599
ENSG00000196227,1.0000789846342717,0.9999379946755148,1.0002199944724297,7.89815151497446e-05,0.2722191563569113,0.8602804886446879
ENSG00000278683,0.997950505799834,0.9943022268322227,1.0016121709784649,-0.002051597287405634,0.2722444786549818,0.8602804886446879
ENSG00000232795,0.9020550429055021,0.7504357492848639,1.084307752138241,-0.10307973760452016,0.2722591614083033,0.8602804886446879
ENSG00000271525,0.9521136019179729,0.872248944963741,1.039290808193411,-0.04907092156422963,0.272294103654537,0.8602804886446879
ENSG00000213891,0.9768193217041272,0.9367596553337895,1.0185921029172802,-0.0234535757668951,0.27231441780679155,0.8602804886446879
ENSG00000124116,0.9983071803116128,0.9952917687392051,1.001331727604054,-0.0016942541266946817,0.272331258187404,0.8602804886446879
ENSG00000267131,1.0058274301528525,0.9954462046309949,1.0163169185249117,0.0058105163592489075,0.2723320737905284,0.8602804886446879
ENSG00000264566,0.8671172999459312,0.6722201280455863,1.1185211220193227,-0.14258101729772646,0.2723492900023183,0.8602804886446879
ENSG00000084112,1.0000507144907032,0.9999601488908034,1.0001412882930576,5.071320476688929e-05,0.2724187859536434,0.8602804886446879
ENSG00000285188,1.0308793087089447,0.9763844994266598,1.088415629035758,0.030412135824531658,0.2724194901696402,0.8602804886446879
ENSG00000112367,1.0000565110534532,0.9999555907836759,1.0001574415085834,5.6509456763696585e-05,0.27243511501926243,0.8602804886446879
ENSG00000232286,1.0265778169249187,0.9795942398752667,1.0758148336361408,0.026230762616154098,0.27245913526854054,0.8602804886446879
ENSG00000253430,0.8534609044075373,0.6430890198080954,1.132651146134469,-0.15845554399767142,0.2724900892483448,0.8602804886446879
ENSG00000228318,0.9949074791461149,0.9858757371937006,1.0040219621171156,-0.00510553192978932,0.27251454428641636,0.8602804886446879
ENSG00000224578,0.9988895795438102,0.9969092109412417,1.0008738821654035,-0.0011110374297602316,0.27251911878237056,0.8602804886446879
ENSG00000225916,1.0524452863048734,0.9606078278450035,1.1530627260764605,0.051116300714724214,0.2725257921282902,0.8602804886446879
ENSG00000258162,1.0005099936510309,0.9995991466059976,1.0014216706711019,0.0005098636484673141,0.27255998357680244,0.8602804886446879
ENSG00000225476,0.7954001668876998,0.5284337737292508,1.1972388157936553,-0.22890993639250165,0.2725757887960358,0.8602804886446879
ENSG00000239119,0.6866099606880284,0.35075105840581405,1.3440678989215598,-0.37598889079895037,0.2725885910016346,0.8602804886446879
ENSG00000264107,1.0051000182113115,0.9960071840029852,1.0142758635015539,0.0050870571674618845,0.27259040157784753,0.8602804886446879
ENSG00000173599,1.0000243475584945,0.9999808511811692,1.0000678458277907,2.4347262097517662e-05,0.272597626945146,0.8602804886446879
ENSG00000213152,0.9830495530539828,0.953479523893175,1.0135366303554794,-0.0170957500811155,0.27259927770925185,0.8602804886446879
ENSG00000125879,1.0009578102259296,0.9992472576263453,1.0026712910198858,0.0009573518184033587,0.2726181837894403,0.8602804886446879
ENSG00000261172,0.9963647659332997,0.9899028297305027,1.002868884679913,-0.0036418575869633127,0.2726325740350782,0.8602804886446879
ENSG00000232843,0.81036102038749,0.5565711358836736,1.1798761039248447,-0.2102754264301716,0.2726344475951805,0.8602804886446879
ENSG00000161914,0.9993012528543421,0.9980540370144427,1.0005500272745325,-0.0006989913832248613,0.27264477133361,0.8602804886446879
ENSG00000260828,1.0096123182495393,0.9925021328257585,1.027017473765125,0.009566413849177457,0.2726587902452339,0.8602804886446879
ENSG00000078140,1.0000239618073354,0.999981148158382,1.000066777289332,2.3961520255853876e-05,0.2726693306674881,0.8602804886446879
ENSG00000113621,1.0000643946783734,0.9999493192288416,1.0001794833709354,6.439260512510656e-05,0.2727542915314083,0.8604391033254065
ENSG00000284830,0.985637562497469,0.9604822433786413,1.0114517069973306,-0.014466575628907057,0.27275980647940135,0.8604391033254065
ENSG00000100445,0.9988452459646152,0.996784801650208,1.0009099494037261,-0.0011554212775424285,0.27278402844016636,0.8604391033254065
ENSG00000229870,1.013239649440527,0.989699313816542,1.0373398999735695,0.0131527712661378,0.2727917856836997,0.8604391033254065
ENSG00000198862,1.0000385404414094,0.9999696529511307,1.0001074326773183,3.853969874557857e-05,0.2728498783805479,0.8605654121538091
ENSG00000174227,1.00007815066742,0.999938426051181,1.0002178948078295,7.81476138156842e-05,0.2729860820291835,0.8609125242488329
ENSG00000197880,0.9895448315355106,0.9711229006059507,1.0083162213635908,-0.010510207704100522,0.27299604392941473,0.8609125242488329
ENSG00000226372,0.8945714121195747,0.7329914340583923,1.0917699364517524,-0.1114105445418656,0.27302230575928244,0.8609172468793547
ENSG00000224046,1.003090588501598,0.9975707800867998,1.0086409393957312,0.0030858224503652987,0.2730490048644364,0.8609172468793547
ENSG00000259343,0.9981948325490199,0.9949748809586499,1.0014252045916472,-0.0018067987291923346,0.27306565783329073,0.8609172468793547
ENSG00000149476,0.9999396330456567,0.9998316906402703,1.0000475871045673,-6.0368776501176206e-05,0.27306976305111696,0.8609172468793547
ENSG00000160298,0.999805735655348,0.9994584224454652,1.0001531695570607,-0.00019428321641385904,0.2730879409987984,0.8609176332366747
ENSG00000263412,0.9972556104922397,0.9923663070617741,1.002169003100124,-0.00274816224880702,0.27310903244205587,0.8609272038147632
ENSG00000277306,0.8690123235872129,0.6760382657058835,1.1170705222698083,-0.14039797247413136,0.27314672820544394,0.8609757074113253
ENSG00000236241,0.9644818386909474,0.9040696434064024,1.0289309279976682,-0.036164276579371775,0.273171122720803,0.8609757074113253
ENSG00000278987,0.9961417174648322,0.9892776485632806,1.0030534124721122,-0.0038657449080413135,0.2731785889313775,0.8609757074113253
ENSG00000288579,0.9443094193001507,0.8523135661551667,1.046234994711614,-0.05730139186065913,0.2732097417588033,0.8609767080766946
ENSG00000168701,1.000077280178786,0.9999390334860276,1.0002155459848578,7.727719282688612e-05,0.2732580630240211,0.8609767080766946
ENSG00000232044,1.000330747495433,0.9997391260087961,1.0009227190893875,0.0003306928105378208,0.2732626510377314,0.8609767080766946
ENSG00000279694,1.0051814065714268,0.99593072030444,1.0145180176870658,0.005168029273313922,0.2732699710128652,0.8609767080766946
ENSG00000183049,1.0000466602272338,0.9999631857157496,1.0001301417069686,4.665913867917105e-05,0.2732748064848201,0.8609767080766946
ENSG00000263389,0.6573329083612971,0.31030690271293476,1.3924490516875325,-0.41956467899705796,0.27328724627198464,0.8609767080766946
ENSG00000200888,1.0922180585587193,0.9327501052458645,1.278949507196603,0.08821054471268788,0.2733299109727091,0.8610167410345532
ENSG00000259707,1.0229309739592227,0.9822653091448112,1.0652801923710202,0.022672010557350315,0.2733360683075381,0.8610167410345532
ENSG00000201431,0.8984249587274215,0.7417198311885651,1.0882375966285378,-0.10711209463544727,0.27338992085856073,0.8610959696013722
ENSG00000169895,1.0000140227798187,0.9999889290373398,1.0000391171520002,1.4022681500466757e-05,0.27340590738407344,0.8610959696013722
ENSG00000235954,1.0002166201249245,0.9998290020801301,1.000604388443164,0.00021659666617285204,0.27341539741967147,0.8610959696013722
ENSG00000103152,0.999810478439731,0.9994713959017182,1.0001496760155208,-0.00018953952174930242,0.2734367134250808,0.8611062261102108
ENSG00000250431,0.9987490854983992,0.9965136935173112,1.000989491938738,-0.0012516975482302734,0.2735722997114908,0.8614763171868512
ENSG00000228829,0.8974101997521772,0.739323244718893,1.0893003464613809,-0.10824221961206931,0.2735977348746393,0.8614995175521727
ENSG00000243095,0.9422602031300704,0.8470841069005924,1.0481300300288996,-0.05947381841904861,0.27364283810915513,0.8615846412256164
ENSG00000230104,1.0910843934749737,0.933404264363663,1.2754014515845782,0.08717205809845475,0.2736943132115203,0.8616898146287033
ENSG00000256072,1.0619289831787802,0.9535941243371681,1.182571427963615,0.060087049754019684,0.27375341469825626,0.86174027906914
ENSG00000274248,1.0104050686805337,0.9918467418624473,1.0293106381518955,0.010351308550403369,0.2737743867234804,0.86174027906914
ENSG00000263069,0.9991458820186485,0.9976180559553163,1.0006760479077947,-0.0008544829479456478,0.2737816422846503,0.86174027906914
ENSG00000196406,1.0012073144099922,0.9990460349684127,1.003373269440745,0.0012065861920163893,0.2738080009635234,0.86174027906914
ENSG00000107438,1.0000096091580897,0.9999923990112584,1.0000268196011126,9.609111922118873e-06,0.27381148961682256,0.86174027906914
ENSG00000272711,0.9991626574691794,0.9976646358328247,1.0006629284273427,-0.0008376932978993758,0.2738354962291894,0.86174027906914
ENSG00000286697,1.0690261908099719,0.9485619769698866,1.2047889588494,0.0667481320327452,0.27384727838921524,0.86174027906914
ENSG00000282420,0.9716937669447825,0.9229800370908823,1.0229785464215524,-0.028714578745376865,0.2738549232149381,0.86174027906914
ENSG00000233729,0.9332065958918034,0.8245063650988944,1.0562375106849682,-0.06912867082318877,0.27393077397198073,0.8617636335240193
ENSG00000174939,1.0001626653223026,0.9998712723047269,1.0004541432607006,0.00016265209373354873,0.2739343709754096,0.8617636335240193
ENSG00000285925,0.9634908242484691,0.901384457233507,1.0298763873299304,-0.03719231452701346,0.27394723384900654,0.8617636335240193
ENSG00000179031,0.9724716227450516,0.9250330551007871,1.02234298745287,-0.02791438361187632,0.27396647104457944,0.8617636335240193
ENSG00000070269,1.000169101524839,0.9998661574772174,1.0004721373598418,0.00016908722878775074,0.27396955635004133,0.8617636335240193
ENSG00000117280,1.0000503802425094,0.9999601196265834,1.000140649005739,5.037897346756475e-05,0.2739725777761834,0.8617636335240193
ENSG00000266222,1.0094297093475573,0.992597164557961,1.0265477018234965,0.009385527171254064,0.27398885709962106,0.8617636335240193
ENSG00000167880,0.9999575016439116,0.9998813590627293,1.0000336500234746,-4.249925916913762e-05,0.2740107258202812,0.8617755707778278
ENSG00000228948,1.1157923855279226,0.9168779619288395,1.3578608051424823,0.10956481217937254,0.2740870639929326,0.8619065421043545
ENSG00000232504,1.0127404269918512,0.990021592335669,1.0359806093157315,0.012659950567072639,0.2741124727412302,0.8619065421043545
ENSG00000267743,0.8754006599654481,0.689648640872844,1.1111836811540035,-0.13307360032404053,0.2741369054754079,0.8619065421043545
ENSG00000053438,1.0000993780181464,0.9999212751654792,1.0002775125939372,9.937308047834277e-05,0.27413934325892714,0.8619065421043545
ENSG00000197134,1.0004497207973253,0.9996438482680678,1.0012562429884944,0.0004496197032357998,0.2741427502528132,0.8619065421043545
ENSG00000198618,0.9998888477766765,0.9996896300704606,1.0000881051829085,-0.00011115840118969013,0.27422723601748733,0.8621153206161951
ENSG00000286087,1.0137754657366569,0.9892131471674631,1.038947670552533,0.013681446464065933,0.2742641885694178,0.8621428500988481
ENSG00000182531,1.010548482365884,0.9917160720263245,1.029738514901152,0.01049323530128469,0.2742721549672712,0.8621428500988481
ENSG00000274461,0.992441348553394,0.9790326802949415,1.006033659695362,-0.007587362823479469,0.2742971108942464,0.8621572359192305
ENSG00000256341,0.816373539750007,0.5674336126053853,1.1745263967424533,-0.20288325946095287,0.2743128943024757,0.8621572359192305
ENSG00000228551,1.0224791931266894,0.9825258735396027,1.0640571699253742,0.02223025970742308,0.2743412219471134,0.8621894374428066
ENSG00000234520,0.9600600112605374,0.8923898936218213,1.032861568479606,-0.040759484744305435,0.2744127317719879,0.862338256306831
ENSG00000260086,1.0028216191818007,0.9977672231462198,1.00790161930488,0.0028176458867261466,0.27442474521202664,0.862338256306831
ENSG00000213753,1.0001474138693054,0.9998830373297577,1.0004118603119838,0.0001474030049485889,0.27448445291034096,0.8624146913112724
ENSG00000185950,1.000027137525308,0.9999784646632991,1.0000758127564153,2.71371570919866e-05,0.2744969972847491,0.8624146913112724
ENSG00000278171,1.0569847981859022,0.9569659040082258,1.1674573345995503,0.05542032474674268,0.2745304318551415,0.8624146913112724
ENSG00000156976,1.0000095619632565,0.9999924101055757,1.0000267141151258,9.561917541222155e-06,0.27454608739449204,0.8624146913112724
ENSG00000132300,1.0000580494866704,0.9999539243218653,1.0001621854940252,5.8047801864187505e-05,0.274547834964193,0.8624146913112724
ENSG00000010438,0.9981510482005762,0.9948429443081415,1.0014701523734328,-0.0018506632206843742,0.2745575901620132,0.8624146913112724
ENSG00000198788,1.0000041973321843,0.9999966668131469,1.0000117279079306,4.19732337543625e-06,0.2746417338848056,0.8625591408673661
ENSG00000240738,1.0081469906247678,0.9935764744580595,1.0229311792634215,0.008113983050393936,0.2746661940228171,0.8625591408673661
ENSG00000140015,1.0005955285921797,0.9995272672373093,1.001664931669102,0.000595351335398542,0.27466965993035997,0.8625591408673661
ENSG00000255187,1.0334780813827045,0.9741837489034088,1.0963814022772995,0.032929891770333765,0.27468189524324926,0.8625591408673661
ENSG00000259675,0.9932745230053592,0.9813200655316078,1.005374609880273,-0.006748194931645348,0.27469402613294225,0.8625591408673661
ENSG00000137462,1.0000394345459738,0.9999686747731059,1.000110199325944,3.943376845249228e-05,0.27471256599757726,0.8625605539244356
ENSG00000108840,1.000040982683092,0.9999674374765234,1.0001145332987342,4.098184332481592e-05,0.27476193063072596,0.8626587460548019
ENSG00000227514,0.9389547731117169,0.8385836444195881,1.0513394481471026,-0.06298796588409081,0.2748319804359677,0.8627075828525911
ENSG00000280096,1.1488882004276935,0.8955455002301912,1.473899535805501,0.13879469250299836,0.27483857345007423,0.8627075828525911
ENSG00000282834,0.9619539900684726,0.8972593074926206,1.0313133241209265,-0.03878865683184589,0.2748491786093883,0.8627075828525911
ENSG00000147223,1.0116408655120948,0.9908414525745047,1.032876892781296,0.011573631905702366,0.27486944391371276,0.8627075828525911
ENSG00000276475,0.7847776042562709,0.5079397616570532,1.212497887806693,-0.24235490801855702,0.27488773420610835,0.8627075828525911
ENSG00000118322,0.9988736595120535,0.9968549631646065,1.0008964438513286,-0.001126975286104537,0.2748992036674961,0.8627075828525911
ENSG00000165121,1.0004484466444625,0.9996435739939936,1.0012539673458971,0.0004483461223174185,0.2749086329827898,0.8627075828525911
ENSG00000138078,1.0000408233505025,0.9999675395991016,1.000114112472586,4.082251725226827e-05,0.2749222289636576,0.8627075828525911
ENSG00000100934,1.0000353442928172,0.9999718911299457,1.0000988014821057,3.534366822238762e-05,0.2749597919073452,0.8627387281355372
ENSG00000156282,1.1551550291084574,0.8916164649343687,1.496588716957783,0.14423455930280324,0.2749739663080285,0.8627387281355372
ENSG00000176209,1.0000419595946821,0.999966626003712,1.0001172988609917,4.195871440299929e-05,0.27498692643859823,0.8627387281355372
ENSG00000205333,0.7582218429245037,0.46128140449016375,1.2463115952468224,-0.2767792673930783,0.2750200888345793,0.8627387281355372
ENSG00000121988,1.0004259122653165,0.9996612960190174,1.001191113347706,0.0004258215904331576,0.27502262211442824,0.8627387281355372
ENSG00000235582,0.9441537101079404,0.8515856959736677,1.0467839379234394,-0.05746629758758427,0.27504760837377795,0.8627416115626152
ENSG00000165487,0.9999354376077628,0.9998195115671757,1.0000513770896227,-6.456447647811808e-05,0.27507087515084716,0.8627416115626152
ENSG00000075292,1.0000253255194362,0.9999798446671323,1.0000708084402898,2.5325198750749463e-05,0.2751084829940631,0.8627416115626152
ENSG00000115616,1.000093062809543,0.9999259389624623,1.0002602145890727,9.305847946835912e-05,0.27511261388716557,0.8627416115626152
ENSG00000107165,0.9994639954498279,0.9985021116915721,1.0004268058164036,-0.0005361482519631716,0.2751140095593634,0.8627416115626152
ENSG00000199400,0.9690219880118336,0.9157741770365246,1.0253659000181166,-0.03146797590213712,0.2751521737660698,0.8628045475150429
ENSG00000163633,0.9721259538849611,0.9239972599133077,1.022761550510887,-0.028269900730570258,0.27517692413424366,0.8628254157012565
ENSG00000271284,0.6218020377027826,0.2648477882345303,1.4598489821971021,-0.4751335042596326,0.2752148299542878,0.8628476749634278
ENSG00000286795,0.9529758125357725,0.8739909389701516,1.0390987581042088,-0.048165755990239055,0.2752202149347505,0.8628476749634278
ENSG00000269994,1.0006535699742682,0.999479792445338,1.0018287259739769,0.0006533564904253042,0.27525445851683567,0.8628982965811807
ENSG00000226645,0.930580594308708,0.8177463388894801,1.0589839432114987,-0.07194659267026403,0.2752936753860642,0.8629104083088167
ENSG00000226928,1.01894528928895,0.9851575742781492,1.0538918135252568,0.018768062209353405,0.2753471513475264,0.8629104083088167
ENSG00000225093,0.9967387236061769,0.9909056380237959,1.0026061463505496,-0.0032666059462653154,0.27535116844447316,0.8629104083088167
ENSG00000272341,0.9995143237223808,0.9986422460026481,1.000387162995665,-0.00048579425654380297,0.2753612959382131,0.8629104083088167
ENSG00000259683,1.0013161657742944,0.9989522508866877,1.0036856746165579,0.0013153003873669536,0.27541157650638043,0.8629104083088167
ENSG00000266648,1.038460702828605,0.9703690420432352,1.1113304161564872,0.0377395232989577,0.2754137705504337,0.8629104083088167
ENSG00000285190,1.0277366601943818,0.9784294550795032,1.0795286642527298,0.02735896709048297,0.2754253470437624,0.8629104083088167
ENSG00000234264,0.9831686343048652,0.9536300984200768,1.013622121493794,-0.016974622881912857,0.2754328031007862,0.8629104083088167
ENSG00000278195,0.9973696538086995,0.9926595497997127,1.0021021069501554,-0.0026338116300465837,0.27548711874805054,0.8629104083088167
ENSG00000264313,0.8393973396306682,0.6127842683115454,1.1498139397743548,-0.1750710974578522,0.27551525063084303,0.8629104083088167
ENSG00000141219,1.0000885021124895,0.9999294289987745,1.0002476005322458,8.849819640844239e-05,0.27553280445923456,0.8629104083088167
ENSG00000259781,0.9997572212118767,0.9993209721949707,1.000193660671303,-0.0002428082636640358,0.2755468988728419,0.8629104083088167
ENSG00000059728,0.9999471958198409,0.9998522835285192,1.0000421171208365,-5.280557434892157e-05,0.27556349656964907,0.8629104083088167
ENSG00000145879,1.0127587727400822,0.9899375728131506,1.0361060736863184,0.012678065358956029,0.27559991934419004,0.8629104083088167
ENSG00000227941,0.963091988551164,0.9001328515214524,1.0304547565880389,-0.037606348847628146,0.27560933952384503,0.8629104083088167
ENSG00000255582,0.960051375500691,0.8922033413506537,1.0330589461876079,-0.04076847980563989,0.27561894643033197,0.8629104083088167
ENSG00000199461,0.9099637241006483,0.7679939443690336,1.0781777450854966,-0.094350543891478,0.2756229849864007,0.8629104083088167
ENSG00000223883,1.087348938629498,0.9353701824920174,1.2640211720120618,0.08374256732487223,0.27563431606457867,0.8629104083088167
ENSG00000240373,1.0200013189188242,0.9843230101245831,1.056972843156902,0.019803920353014464,0.2756461142303149,0.8629104083088167
ENSG00000258708,1.0010138588284418,0.999191736940781,1.0028393035299838,0.0010133452207011036,0.27566216217426764,0.8629104083088167
ENSG00000120664,1.0047854332649415,0.9961972056482274,1.0134477000911395,0.004774019477967949,0.2756988913711857,0.8629104083088167
ENSG00000236299,1.1457158067513553,0.8971226511472191,1.4631942557255737,0.13602960041069329,0.27569960191052345,0.8629104083088167
ENSG00000286346,1.047932504713647,0.9633179550307872,1.1399793066250083,0.04681917992563837,0.27573515910420743,0.8629104083088167
ENSG00000218749,0.8781672090838857,0.6952112779936548,1.109270910183968,-0.12991826033108106,0.27573581071217007,0.8629104083088167
ENSG00000252060,0.8958528268523229,0.735101823337144,1.0917566273144976,-0.10997913524383422,0.27573768056123793,0.8629104083088167
ENSG00000042980,1.0001101559508618,0.9999120788208996,1.0003082723188235,0.00011014988414054458,0.2757395345203665,0.8629104083088167
ENSG00000237638,0.9991872141188506,0.9977272432854434,1.0006493213225423,-0.0008131163706840425,0.27575791327440546,0.8629104083088167
ENSG00000251191,1.000975220049904,0.9992221380949652,1.0027313776936446,0.0009747448317676351,0.2757650434505631,0.8629104083088167
ENSG00000222743,1.094569299395524,0.9303625709677625,1.287758115562371,0.09036095200703491,0.27589317517837597,0.8631008409997327
ENSG00000224843,1.0013269796762592,0.9989411542318064,1.0037185033172746,0.0013261000168360746,0.27591522706751004,0.8631008409997327
ENSG00000174898,0.9882163525626089,0.9673639301493974,1.0095182681881958,-0.01185362488043414,0.27599458226156637,0.8631008409997327
ENSG00000204634,0.9999450610729168,0.9998462227256282,1.0000439091907267,-5.494043628128741e-05,0.275997407151245,0.8631008409997327
ENSG00000228573,1.0835496317659956,0.9378810523797917,1.2518429725401738,0.08024234783580127,0.27600642637406597,0.8631008409997327
