gene_id,Mean_High,Mean_Low,log2FC,P_value,FDR,Regulation
ENSG00000108262,5305.652427184466,5725.78640776699,-0.10992373736803446,0.09319731659518206,0.20189719677163923,Not Significant
ENSG00000108298,73407.64077669903,81077.57281553397,-0.1433708043462793,0.33987323480922793,0.49848755568152786,Not Significant
ENSG00000108306,2652.0155339805824,2585.157281553398,0.03682310511445506,0.7561688073636014,0.8408324297840385,Not Significant
ENSG00000108309,123.53203883495145,336.4970873786408,-1.4383580939367986,0.0007555098279912846,0.0035386158197966353,Down
ENSG00000108312,9143.51650485437,9615.939805825243,-0.0726709960392992,0.02668622307740368,0.0741347844680415,Not Significant
ENSG00000108342,38.900970873786406,6.153398058252427,2.4797232215186438,0.00024734413771723153,0.0013140467115999616,Up
ENSG00000108344,12599.681553398059,16823.487378640777,-0.41706077915795475,0.008844450980884239,0.029535972559719653,Not Significant
ENSG00000108349,9769.287378640776,10752.50291262136,-0.1383337861051061,0.2351108615155328,0.39613785141055025,Not Significant
ENSG00000108352,1257.86213592233,1646.9533980582523,-0.38855515039093025,0.04741148978812666,0.11862940955953165,Not Significant
ENSG00000108370,378.2854368932039,483.2660194174757,-0.3525157949281035,0.0018534481292211157,0.0077531956115340075,Not Significant
ENSG00000108375,817.6368932038835,928.0543689320389,-0.1825393409871579,0.11655772561323546,0.23891329685620144,Not Significant
ENSG00000108379,388.93398058252427,560.5300970873786,-0.526133467693094,1.518065313406348e-06,1.3233292039664616e-05,Not Significant
ENSG00000108381,185.53203883495146,53.49126213592233,1.775326637412314,2.4851252589853684e-16,8.784089415426949e-15,Up
ENSG00000108384,1186.231067961165,1384.0543689320389,-0.2223418583302804,0.00040602630450616825,0.0020448298890158667,Not Significant
ENSG00000108387,980.6718446601942,638.9145631067961,0.6173615385082487,4.1754799026299133e-13,9.957298850259581e-12,Not Significant
ENSG00000108389,4205.813592233009,4424.730097087378,-0.07318757875882603,0.24020712935657007,0.40175968449480587,Not Significant
ENSG00000108395,3229.990291262136,3310.233009708738,-0.03539212050667359,0.6767987168354185,0.7833195364901525,Not Significant
ENSG00000108405,111.11844660194174,72.29320388349515,0.6132723254269746,7.300802320158623e-07,6.7751786291973776e-06,Not Significant
ENSG00000108406,4932.396116504854,4878.939805825243,0.015717777880344386,0.8488211125007433,0.9049970025540814,Not Significant
ENSG00000108417,17.06019417475728,28.085436893203884,-0.6874835710091165,1.937237204345872e-05,0.0001359227832921281,Not Significant
ENSG00000108423,788.5514563106796,785.6757281553398,0.0052642200220149845,0.952936208121871,0.9725011758235904,Not Significant
ENSG00000108424,16117.673786407768,16149.976699029126,-0.002888365179697488,0.9474171550520168,0.9691695458394354,Not Significant
ENSG00000108433,3188.6932038834952,2946.159223300971,0.11409266143961155,0.007314814199154146,0.025158555550732986,Not Significant
ENSG00000108439,1573.1281553398057,1733.5009708737864,-0.1399676476301153,0.06334580393267515,0.14926349671914438,Not Significant
ENSG00000108443,3368.778640776699,3268.5631067961167,0.043555955106667786,0.7353073148834306,0.8254692143214997,Not Significant
ENSG00000108448,524.7339805825243,485.4640776699029,0.11199971094460467,0.2147370688140034,0.37216516360972707,Not Significant
ENSG00000108452,1.6563106796116505,1.5941747572815534,0.034148222411845584,0.7017816095186962,0.801445884621222,Not Significant
ENSG00000108465,293.1980582524272,366.81553398058253,-0.3221946858437647,0.00012942355988400172,0.0007387360562852625,Not Significant
ENSG00000108468,6814.019417475728,7230.310679611651,-0.08553939267196176,0.268642483261769,0.43317953625131256,Not Significant
ENSG00000108469,1834.5300970873786,2063.8077669902914,-0.16981070297927053,0.0001306973205908522,0.0007453867559790818,Not Significant
ENSG00000108474,416.2155339805825,405.2291262135922,0.038499190907945326,0.46206135773814294,0.6094489432403313,Not Significant
ENSG00000108479,987.4834951456311,1090.5184466019418,-0.14304772962502954,0.026042902997629052,0.07266065867045916,Not Significant
ENSG00000108506,1433.9708737864078,1438.4776699029126,-0.004523954864081281,0.9517189577243681,0.9716711447130247,Not Significant
ENSG00000108509,2138.955339805825,2148.5766990291263,-0.006471899680577499,0.8873837830506488,0.930600399094784,Not Significant
ENSG00000108510,8039.07572815534,7132.174757281553,0.17266477106588116,0.019069708692893244,0.056205581186379236,Not Significant
ENSG00000108511,144.17087378640775,202.98058252427185,-0.49067979591737193,0.018815471402375897,0.0555523242407235,Not Significant
ENSG00000108515,1063.4155339805825,343.147572815534,1.6289622300392281,0.3810740971379178,0.5358033404215676,Not Significant
ENSG00000108516,0.34757281553398056,0.34757281553398056,0.0,1.0,1.0,Not Significant
ENSG00000108518,21592.168932038836,21422.897087378642,0.011354047772837505,0.7978309134464233,0.8701411179932422,Not Significant
ENSG00000108523,6107.349514563107,6769.71067961165,-0.14852465824154937,9.595260645069292e-05,0.0005663862536633058,Not Significant
ENSG00000108528,3340.6485436893204,3622.8601941747575,-0.11696729175151376,0.0026320974880826684,0.01050505419340321,Not Significant
ENSG00000108551,1974.8776699029127,1102.6776699029126,0.8401747366814645,3.566348643467161e-10,5.720303346856e-09,Not Significant
ENSG00000108556,67.26796116504855,45.96893203883495,0.5395018756400525,4.760524553000863e-06,3.7743224336652046e-05,Not Significant
ENSG00000108557,3132.2368932038835,3258.864077669903,-0.057157960509413554,0.24497764758776858,0.4073967863523085,Not Significant
ENSG00000108559,2110.8776699029127,2051.452427184466,0.04117748644057503,0.3498823174378244,0.5074213422331734,Not Significant
ENSG00000108561,4882.149514563107,5182.598058252427,-0.08614190267485719,0.07858531828359425,0.17677528957981192,Not Significant
ENSG00000108576,881.5514563106796,1074.893203883495,-0.28578257823626313,0.4192303324703598,0.5711586867900251,Not Significant
ENSG00000108578,2922.027184466019,3052.766990291262,-0.06312673883504726,0.35867884279939094,0.5152923986361986,Not Significant
ENSG00000108582,12246.238834951457,11714.04854368932,0.06409359502513358,0.4313673966843181,0.5823194734753848,Not Significant
ENSG00000108587,4143.545631067961,4159.456310679611,-0.005527822104495892,0.9088734779042039,0.9441726089309184,Not Significant
ENSG00000108588,9018.522330097087,9070.359223300971,-0.008267704722842524,0.8982900244235391,0.937525499998741,Not Significant
ENSG00000108590,164.61165048543688,159.0252427184466,0.049504670626350375,0.1929434568056908,0.34534418123983324,Not Significant
ENSG00000108591,1339.378640776699,1350.07572815534,-0.011467938191229913,0.760409457229729,0.8435676403052077,Not Significant
ENSG00000108592,4534.207766990291,4717.433009708738,-0.05713917547539394,0.4145227102584169,0.5666676332652751,Not Significant
ENSG00000108599,1977.883495145631,1870.7398058252427,0.0803067805802231,0.11802715672535852,0.24111738439167127,Not Significant
ENSG00000108602,183.19417475728156,67.01553398058252,1.4372912517434655,0.11019359366718201,0.2291362167775227,Not Significant
ENSG00000108604,9950.260194174758,11089.58640776699,-0.15638450871400317,0.05695320496825798,0.13727108974014215,Not Significant
ENSG00000108622,346.9825242718447,202.88155339805826,0.771283605093742,8.992969564591501e-26,7.991182899128068e-24,Not Significant
ENSG00000108639,15983.04854368932,18159.594174757283,-0.18417853548777374,0.00461735290728283,0.01697782040677003,Not Significant
ENSG00000108641,636.704854368932,781.7631067961165,-0.29568689704517154,1.3575616914378955e-06,1.1956465262464654e-05,Not Significant
ENSG00000108651,2944.2582524271843,2867.0155339805824,0.03834130296731451,0.39266887499100567,0.5463109620625345,Not Significant
ENSG00000108654,43309.46990291262,40117.089320388346,0.11046292797387582,0.013474814178918474,0.042130204625188815,Not Significant
ENSG00000108666,1134.6893203883494,1296.209708737864,-0.1918435019448115,0.0005647665592907023,0.0027354375432636756,Not Significant
ENSG00000108669,3999.6388349514564,3389.9631067961163,0.23853530447808124,1.7071494925134988e-07,1.7697138057652083e-06,Not Significant
ENSG00000108671,6826.442718446602,6996.479611650486,-0.035490073290455976,0.5664089333968295,0.6985397881688699,Not Significant
ENSG00000108679,38018.30679611651,42239.50485436893,-0.1518948501002764,0.025272072462929188,0.07087468432477549,Not Significant
ENSG00000108684,43.099029126213594,87.77475728155339,-1.0094026166892507,0.0036724162963776225,0.013963375364983856,Down
ENSG00000108688,41.023300970873784,29.844660194174757,0.44616873890787145,0.07221289946615989,0.1654434000732772,Not Significant
ENSG00000108691,2250.955339805825,1193.3495145631068,0.9149531277351846,1.596243144955453e-13,3.990022545363243e-12,Not Significant
ENSG00000108700,364.9106796116505,239.78252427184466,0.6037608366572939,0.0003821423893128667,0.0019399011205565291,Not Significant
ENSG00000108702,2.122330097087379,1.5398058252427185,0.2979048656808463,0.05291946047337095,0.12963094532178207,Not Significant
ENSG00000108733,670.8873786407767,704.4271844660194,-0.0702777431932761,0.214036571676176,0.37140976498213635,Not Significant
ENSG00000108759,42.384466019417474,47.26990291262136,-0.1539453525995635,0.6015985139292584,0.726130865288853,Not Significant
ENSG00000108771,1552.0970873786407,1699.06213592233,-0.13043945822803266,0.04578986493124329,0.11531564148137362,Not Significant
ENSG00000108773,2833.7708737864077,3484.3980582524273,-0.2980913008817387,3.451133797670261e-08,4.071228740598999e-07,Not Significant
ENSG00000108774,3131.7087378640776,3085.8174757281554,0.021290463479926428,0.607516743701199,0.7308764616764273,Not Significant
ENSG00000108784,2044.0640776699029,2019.073786407767,0.01773805694085048,0.7176800950672668,0.8134096104572757,Not Significant
ENSG00000108785,54.00388349514563,46.84077669902913,0.20129267029770548,0.004974822165795383,0.018086747741518028,Not Significant
ENSG00000108786,108.01553398058252,110.20970873786408,-0.028749018533930148,0.9137639167432573,0.9470674756549685,Not Significant
ENSG00000108788,2526.5048543689322,2452.726213592233,0.04273958071382768,0.28503144332393204,0.45008711265480394,Not Significant
ENSG00000108797,514.4970873786408,387.83106796116505,0.40682077999933064,1.8497297603794007e-11,3.5433723286143814e-10,Not Significant
ENSG00000108798,696.9883495145631,558.3980582524272,0.3193277098350068,1.178462731503775e-07,1.26169810684086e-06,Not Significant
ENSG00000108799,2708.66213592233,2211.368932038835,0.29252098735414567,7.405118775555558e-09,9.662495426085866e-08,Not Significant
ENSG00000108813,126.32233009708737,117.20970873786408,0.1071369337079767,0.48061238605184725,0.6259070941737956,Not Significant
ENSG00000108819,4576.363106796117,4715.619417475728,-0.0432364543428941,0.4824835003711631,0.6272927837473368,Not Significant
ENSG00000108821,508768.1514563107,277128.9553398058,0.8764485353267315,4.408930593075056e-25,3.710500000711738e-23,Not Significant
ENSG00000108823,88.55533980582524,25.005825242718448,1.7839446368794492,0.04153349454678958,0.10655351036471535,Not Significant
ENSG00000108826,2524.5941747572815,2915.021359223301,-0.20737844891722373,0.004837066948079836,0.017659920476547332,Not Significant
ENSG00000108828,15135.59223300971,13539.26213592233,0.16078477227595667,0.001266098238528597,0.005587835344627043,Not Significant
ENSG00000108829,10716.636893203884,11110.042718446603,-0.05200736875018228,0.5423246636894447,0.6787130085219366,Not Significant
ENSG00000108830,329.3572815533981,440.8601941747573,-0.4195628248360744,0.0001571757656674249,0.0008799851209806619,Not Significant
ENSG00000108839,85.95145631067962,65.12621359223301,0.3949878960138818,0.000760522745850866,0.0035596492777353233,Not Significant
ENSG00000108840,4497.003883495146,4213.186407766991,0.09403077584851009,0.03095539751870225,0.08372327035070191,Not Significant
ENSG00000108846,2007.2601941747573,1820.8077669902912,0.14057546255673556,0.4466009546762269,0.5956926444511585,Not Significant
ENSG00000108848,8290.829126213592,8368.81359223301,-0.01350510581335148,0.7965781700011836,0.8692392983528235,Not Significant
ENSG00000108849,0.8563106796116505,1.312621359223301,-0.3170908898833652,0.5293895929698098,0.6678143283192796,Not Significant
ENSG00000108852,704.9825242718447,952.7805825242718,-0.4340249402254592,0.00017054620910983274,0.0009458535572179217,Not Significant
ENSG00000108854,2849.621359223301,2372.0679611650485,0.26452300471194296,5.439216900396905e-06,4.262580917279348e-05,Not Significant
ENSG00000108861,5457.996116504854,4522.227184466019,0.27128321189689464,3.776456527806631e-10,6.039039966282735e-09,Not Significant
ENSG00000108878,110.52233009708738,158.7145631067961,-0.518163257037046,0.2025381490243393,0.35723794615004895,Not Significant
ENSG00000108883,6690.376699029126,6942.407766990291,-0.05334083462857222,0.2072455305620066,0.36329725730087153,Not Significant
ENSG00000108924,976.8757281553399,415.1029126213592,1.2327107471887857,3.292654943545783e-13,7.975579116554198e-12,Up
ENSG00000108932,1866.6194174757281,3044.673786407767,-0.7055609337283223,0.0002696019605334105,0.0014188669187970974,Not Significant
ENSG00000108946,17888.720388349513,15910.992233009709,0.16901636154632815,0.001702618516225309,0.007219901391383569,Not Significant
ENSG00000108947,466.6116504854369,365.1961165048544,0.35269438338951553,0.0010262766443777428,0.004641883309612998,Not Significant
ENSG00000108950,1056.6466019417476,609.9728155339806,0.7916775555890448,6.846713689819669e-12,1.38907943814122e-10,Not Significant
ENSG00000108953,32630.957281553397,33057.335922330094,-0.018728581021130578,0.6351425244529908,0.7521779722364866,Not Significant
ENSG00000108958,34.390291262135925,36.11844660194175,-0.0687827000947506,0.17446896208752155,0.3212676129212297,Not Significant
ENSG00000108960,2006.9728155339806,1011.2407766990291,0.9881872402597937,9.316542466341717e-11,1.6107491790177322e-09,Not Significant
ENSG00000108961,32.15533980582524,34.81165048543689,-0.11118776993589742,0.06641476276087825,0.1548963660519838,Not Significant
ENSG00000108963,849.8271844660194,859.9533980582524,-0.017069020056079767,0.6933394584697864,0.7952305614667163,Not Significant
ENSG00000108984,1319.4349514563107,866.6388349514563,0.6058466981548424,1.178238247234871e-09,1.745519176701446e-08,Not Significant
ENSG00000109016,1647.2271844660195,1716.7029126213592,-0.05956542395526011,0.42312723466961527,0.5748012181209115,Not Significant
ENSG00000109046,5010.887378640777,4050.947572815534,0.30673848887077426,1.243570886929398e-09,1.835469086993412e-08,Not Significant
ENSG00000109047,10.314563106796117,5.392233009708738,0.8237889749256961,2.164637467471066e-18,9.458989988350214e-17,Not Significant
ENSG00000109061,163.06019417475727,91.64077669902913,0.8245059870621148,0.6146130829193311,0.7363875534372321,Not Significant
ENSG00000109062,18099.85436893204,26039.1786407767,-0.524681550903417,1.7270834628846964e-08,2.1317374206397295e-07,Not Significant
ENSG00000109063,159.06019417475727,111.3378640776699,0.510770286741891,1.0184415620513178e-06,9.205909160440382e-06,Not Significant
ENSG00000109065,1761.2368932038835,1950.0563106796117,-0.14684754182136275,0.00351084183022339,0.013435748693126933,Not Significant
ENSG00000109066,1877.4582524271846,1926.4660194174758,-0.03715637280150747,0.457119588222415,0.6054411155433884,Not Significant
ENSG00000109072,102.63689320388349,87.18252427184466,0.23297299202055563,0.7475869828351942,0.8347920080061813,Not Significant
ENSG00000109079,4620.28932038835,4053.5669902912623,0.1887475644219176,3.4787212641366074e-05,0.00022981811059403384,Not Significant
ENSG00000109083,907.6446601941748,896.7126213592232,0.017462537374994844,0.6832830627089739,0.7880720897398156,Not Significant
ENSG00000109084,2207.823300970874,2876.0990291262137,-0.38133686701284936,8.288850965236886e-05,0.0004977065438016531,Not Significant
ENSG00000109089,2366.419417475728,2268.8776699029127,0.06070077117702509,0.3333210506400584,0.4925799383919556,Not Significant
ENSG00000109099,9672.918446601941,6721.631067961165,0.5250743976621625,2.8224320529442043e-16,9.921135300980808e-15,Not Significant
ENSG00000109101,64.13980582524272,67.63883495145632,-0.07548564608658642,0.6659049671258319,0.7748269500441465,Not Significant
ENSG00000109103,1788.4699029126214,2015.7728155339805,-0.17251629780208003,0.00019154278120252227,0.0010463695974152214,Not Significant
ENSG00000109107,960.2912621359224,645.7961165048544,0.5716626035461259,1.8880664117720417e-05,0.00013276562487023031,Not Significant
ENSG00000109111,10496.512621359223,10339.417475728156,0.02175308971162964,0.6572338169461429,0.7685982569609854,Not Significant
ENSG00000109113,3913.5339805825242,4044.052427184466,-0.047317834231612274,0.44652037819100787,0.5956184666233896,Not Significant
ENSG00000109118,4334.188349514563,4414.634951456311,-0.026526231722623233,0.6243754662364895,0.7434918398391138,Not Significant
ENSG00000109132,1.021359223300971,0.44271844660194176,0.4865359527608209,0.04434497811185327,0.11233496127522505,Not Significant
ENSG00000109133,5179.41359223301,5337.656310679612,-0.04340939095554108,0.34702114999995665,0.5048519442404702,Not Significant
ENSG00000109158,5.411650485436893,12.54368932038835,-1.0788530966906542,0.5434208649090652,0.6794435620322838,Not Significant
ENSG00000109163,21.392233009708736,18.83883495145631,0.1746710995333817,0.29029670510549116,0.4552755373824556,Not Significant
ENSG00000109171,4725.654368932039,4145.497087378641,0.1889262942240945,1.4988389270989848e-05,0.00010777817348298577,Not Significant
ENSG00000109180,8229.856310679612,8880.23495145631,-0.10971776821842896,0.008178783469828563,0.02767712854501662,Not Significant
ENSG00000109181,17.737864077669904,10.928155339805825,0.6515855590788843,0.4731969032111235,0.6192186693209364,Not Significant
ENSG00000109182,101.50679611650486,61.00776699029126,0.7251987208750571,0.017209440733330073,0.051594384491183025,Not Significant
ENSG00000109184,2515.8990291262135,2167.4330097087377,0.21499446669400835,2.4921485972641432e-06,2.0844933701007955e-05,Not Significant
ENSG00000109189,1922.7106796116504,1818.6873786407766,0.08020122091828134,0.10690849803638412,0.22400367565206716,Not Significant
ENSG00000109193,21.45631067961165,16.961165048543688,0.3222399952325161,0.5728993444489592,0.7038882259234625,Not Significant
ENSG00000109205,124.01165048543689,68.3495145631068,0.8501048643683947,0.21099402127473543,0.36786922091372815,Not Significant
ENSG00000109208,11.394174757281553,62.48349514563107,-2.356719343841898,0.34745612682434907,0.5052386476049576,Not Significant
ENSG00000109220,830.5533980582525,655.9592233009708,0.3400050819865685,6.894813316478218e-14,1.8077291309654264e-12,Not Significant
ENSG00000109255,100.60582524271845,98.45436893203883,0.030876463024807572,0.8862334887386044,0.9298027706703471,Not Significant
ENSG00000109265,402.06601941747573,429.91650485436895,-0.09639219569912544,0.37081499316055666,0.5264668206972759,Not Significant
ENSG00000109270,2965.654368932039,2961.78640776699,0.0018822311893675729,0.9632794348365602,0.9782240113969436,Not Significant
ENSG00000109272,2.533980582524272,1.2718446601941749,0.637429920615292,5.885499479330627e-05,0.00036793431698506335,Not Significant
ENSG00000109320,4783.08932038835,4086.431067961165,0.22704992469684218,5.654945660556308e-07,5.350836744604916e-06,Not Significant
ENSG00000109321,3193.580582524272,3179.170873786408,0.006522246674751398,0.978354184870508,0.9873549688820696,Not Significant
ENSG00000109323,3332.506796116505,3179.7805825242717,0.06765981345583935,0.19314765468009532,0.3455930025882031,Not Significant
ENSG00000109332,16785.97281553398,15790.023300970874,0.08823742865773303,0.01385184423511484,0.043049518250046236,Not Significant
ENSG00000109339,681.2116504854368,456.2349514563107,0.5772837041289722,1.8704012598595037e-06,1.602078752790806e-05,Not Significant
ENSG00000109381,2796.3417475728156,2488.2990291262136,0.16831697106594878,1.812968207415514e-05,0.00012801304664316886,Not Significant
ENSG00000109390,2294.168932038835,2452.359223300971,-0.09615814552408843,0.01562169502732356,0.04761344170374461,Not Significant
ENSG00000109424,37.27378640776699,128.9378640776699,-1.763393357105281,0.01833177023132999,0.05438052240810671,Not Significant
ENSG00000109436,25376.44077669903,31357.8213592233,-0.305324749955762,0.001479448225616488,0.006388806373752721,Not Significant
ENSG00000109445,1851.009708737864,1604.7514563106797,0.20584305674275044,6.732692784387853e-08,7.527428169761471e-07,Not Significant
ENSG00000109452,4548.922330097087,4301.339805825242,0.08072044218010267,0.3615072316119657,0.5177968506096287,Not Significant
ENSG00000109458,2726.788349514563,2276.2349514563107,0.2604485614796697,1.967331011903622e-05,0.00013766989474412237,Not Significant
ENSG00000109466,1383.401941747573,1006.9378640776699,0.45785616576270105,9.98466721798242e-12,1.9876624303717477e-10,Not Significant
ENSG00000109471,4.85242718446602,2.7514563106796115,0.6415843227620509,4.443597157713149e-08,5.147840960712699e-07,Not Significant
ENSG00000109472,8191.231067961165,6755.559223300971,0.2779676668997203,0.026622629854208397,0.07398827323139874,Not Significant
ENSG00000109475,26693.196116504856,23326.871844660192,0.19447140442919486,3.829856716259336e-05,0.0002505183040253091,Not Significant
ENSG00000109501,4906.209708737864,5155.396116504854,-0.07146017035213104,0.20895894317319122,0.36542926227143363,Not Significant
ENSG00000109511,6.522330097087378,7.363106796116504,-0.15285936963860472,0.5298776234019872,0.6682886331041634,Not Significant
ENSG00000109519,2381.2097087378643,2471.8155339805826,-0.05385420126060182,0.19075012829026372,0.34261356652067615,Not Significant
ENSG00000109534,1313.0252427184466,1326.8757281553399,-0.015127145147522707,0.7453081258042729,0.8331485732688709,Not Significant
ENSG00000109536,1561.5747572815535,1466.5456310679613,0.09051985096759739,0.05277120539511832,0.12932753217832962,Not Significant
ENSG00000109572,7747.669902912621,7257.335922330097,0.0943098583897941,0.07433228732387118,0.16911357330602103,Not Significant
ENSG00000109576,327.96893203883496,286.3417475728155,0.19518372597478448,0.26485949618652904,0.42951874951863867,Not Significant
ENSG00000109586,6179.9184466019415,6817.646601941748,-0.1416641848527816,0.13093112200910015,0.2602804232640494,Not Significant
ENSG00000109606,9574.163106796117,9267.856310679612,0.04690572774530971,0.2680428541355327,0.43257808825890653,Not Significant
ENSG00000109610,1821.978640776699,790.7553398058252,1.2031710605939758,1.8121472894208958e-15,5.787954776210596e-14,Up
ENSG00000109618,1048.1359223300972,1024.7980582524272,0.032454854945262006,0.5320896875698458,0.6701928391568668,Not Significant
ENSG00000109625,13.916504854368933,7.388349514563107,0.8304506514802342,2.2704703656904607e-16,8.085246635075925e-15,Not Significant
ENSG00000109654,2825.365048543689,1574.5728155339805,0.8430713833180193,5.459893582793275e-11,9.746921136690216e-10,Not Significant
ENSG00000109667,379.50485436893206,244.3398058252427,0.6331335324507139,1.5221038829709578e-20,8.377364831327354e-19,Not Significant
ENSG00000109670,1524.178640776699,1151.452427184466,0.40427103426971095,9.169900497738254e-18,3.7527385244517493e-16,Not Significant
ENSG00000109674,201.82912621359225,248.63883495145632,-0.29957754597726327,0.0013178295026991024,0.00578154369463232,Not Significant
ENSG00000109680,469.93203883495147,427.25436893203886,0.13705091223117913,0.0031562268799129774,0.012294598714749996,Not Significant
ENSG00000109684,42.099029126213594,26.97864077669903,0.6233294936925624,0.00022470171322033582,0.001206788559532694,Not Significant
ENSG00000109685,5298.203883495145,6191.974757281553,-0.22485693038458576,3.189359798695917e-05,0.00021247867915401611,Not Significant
ENSG00000109686,5387.388349514563,2950.033009708738,0.868633773239148,3.060610460305155e-26,2.8805958569002246e-24,Not Significant
ENSG00000109689,1924.811650485437,1577.7825242718447,0.28665415558682106,2.9420762954560265e-12,6.270209766260414e-11,Not Significant
ENSG00000109705,88.42135922330097,45.90873786407767,0.9307627913990144,9.628840232142379e-08,1.0459116735656045e-06,Not Significant
ENSG00000109736,4502.520388349514,4882.768932038835,-0.11694175023092694,0.019820204755381245,0.05802690536335249,Not Significant
ENSG00000109738,687.3184466019418,943.5436893203884,-0.45654135517810945,0.001950288449415054,0.008094631955561439,Not Significant
ENSG00000109743,390.2252427184466,213.7242718446602,0.8655141804524509,1.9832394633870531e-35,4.954775953607508e-33,Not Significant
ENSG00000109756,2767.833009708738,1912.590291262136,0.5329960713126451,6.283472852677623e-23,4.240944237398455e-21,Not Significant
ENSG00000109758,15.955339805825243,24.990291262135923,-0.6162331035373491,0.0004724719248044488,0.0023380084317970225,Not Significant
ENSG00000109762,1366.7766990291261,1264.4893203883496,0.11213738500342135,0.04203834650911128,0.1076478602836697,Not Significant
ENSG00000109771,185.15728155339806,172.50291262135923,0.10156216663643448,0.07403238529864135,0.1686086630174325,Not Significant
ENSG00000109775,1378.188349514563,1168.3902912621359,0.2380629739845021,1.935832769954017e-09,2.7706679099179897e-08,Not Significant
ENSG00000109787,4538.570873786408,3605.776699029126,0.33184581934532975,4.589233823483478e-13,1.0884148090903807e-11,Not Significant
ENSG00000109790,2301.001941747573,1938.4796116504854,0.24721944045231684,0.00034756400042500614,0.0017795127652661421,Not Significant
ENSG00000109794,263.7514563106796,163.64466019417475,0.6852828972638263,4.3581439680724316e-12,9.080517657842086e-11,Not Significant
ENSG00000109805,947.0543689320389,1186.704854368932,-0.32513466762773513,0.00039976215003861593,0.0020175410127490933,Not Significant
ENSG00000109814,8354.792233009708,9289.390291262136,-0.15296258560356266,0.1457800784540034,0.2817470143243473,Not Significant
ENSG00000109819,307.7864077669903,171.526213592233,0.8397936678228656,0.00663703963170901,0.02316797784534678,Not Significant
ENSG00000109832,27.050485436893204,30.09902912621359,-0.14884380379483794,0.5142306413012117,0.6550469231610042,Not Significant
ENSG00000109846,9985.044660194175,2560.803883495146,1.9627533230559147,1.7521334029337346e-14,4.976684626261426e-13,Up
ENSG00000109851,0.47378640776699027,0.32233009708737864,0.15644508740339513,0.4638760346655674,0.6108524501061311,Not Significant
ENSG00000109854,2219.001941747573,2473.695145631068,-0.15668987403103682,0.030750522557590945,0.0832540956257092,Not Significant
ENSG00000109861,6922.227184466019,5467.450485436893,0.34031259510976064,0.0002828227841346671,0.0014794713454656923,Not Significant
ENSG00000109881,1083.6718446601942,1336.0019417475728,-0.30174292325388236,4.9136736581020344e-05,0.0003136235728485934,Not Significant
ENSG00000109906,1828.4504854368931,685.3941747572816,1.414301155043752,6.817400362376912e-11,1.1973231891494349e-09,Up
ENSG00000109911,783.7961165048544,738.0019417475728,0.08673974742759935,0.022743505446991243,0.06501375384409801,Not Significant
ENSG00000109917,2460.021359223301,2208.180582524272,0.15574582692607652,0.00015807655597037133,0.0008844058034698298,Not Significant
ENSG00000109919,6307.819417475728,6541.953398058253,-0.05257193925899866,0.19644376798268331,0.34966840954051426,Not Significant
ENSG00000109920,4171.174757281553,3716.873786407767,0.1663217936076911,5.30055455725865e-05,0.000335711711769372,Not Significant
ENSG00000109927,95.99223300970874,73.32815533980583,0.3839604191387449,0.05574471453066006,0.13506785254260367,Not Significant
ENSG00000109929,3731.161165048544,2776.7961165048546,0.4260705742100398,4.3156385496831127e-07,4.181393711954898e-06,Not Significant
ENSG00000109943,112.44660194174757,76.36504854368933,0.552259549017372,3.1652669758874887e-06,2.5925199031136146e-05,Not Significant
ENSG00000109944,734.4699029126214,584.8252427184466,0.3281959452766756,1.4657554474190219e-05,0.00010558456000447553,Not Significant
ENSG00000109956,208.18252427184467,138.1864077669903,0.5877439977556745,0.06447069046117576,0.15135386608783166,Not Significant
ENSG00000109971,79056.69514563106,75075.05631067962,0.07455302686080478,0.12539199056725295,0.2521366569418978,Not Significant
ENSG00000109991,3.4563106796116503,2.512621359223301,0.34330174567992944,0.3482834108516599,0.5060385574421593,Not Significant
ENSG00000110002,2633.957281553398,1934.6097087378641,0.44499149210103056,1.0769779706894477e-08,1.3704329281429085e-07,Not Significant
ENSG00000110011,1627.1708737864078,1715.9300970873787,-0.07657918684014997,0.06439804423427888,0.1512350939894345,Not Significant
ENSG00000110013,2228.5029126213594,2100.0699029126213,0.08559792289796139,0.2054019920610323,0.36079556273166236,Not Significant
ENSG00000110025,35.76699029126213,33.23883495145631,0.10277747197993636,0.12503352601376727,0.2516067049434887,Not Significant
ENSG00000110031,1377.0446601941749,1016.2854368932038,0.43789810698681564,4.961607338464217e-09,6.663607626705193e-08,Not Significant
ENSG00000110042,1947.452427184466,1374.8330097087378,0.5020233324728256,6.92671937376951e-08,7.724449522728054e-07,Not Significant
ENSG00000110046,2357.6368932038836,2324.3961165048545,0.020476844924607693,0.7752358625972077,0.8541674347104105,Not Significant
ENSG00000110047,4898.145631067961,4310.8213592233005,0.18423276973771538,4.0807904177795316e-05,0.00026565778602401593,Not Significant
ENSG00000110048,6517.036893203884,6143.648543689321,0.08510702306991944,0.05632335149843447,0.1361173809471915,Not Significant
ENSG00000110057,2733.7611650485437,2844.598058252427,-0.05731705145808619,0.3489419044205585,0.5066751838869495,Not Significant
ENSG00000110060,789.5242718446602,694.2310679611651,0.1853172053594457,4.6697963922747635e-05,0.0002997489161239806,Not Significant
ENSG00000110063,1529.590291262136,1398.2524271844661,0.12943190331956694,0.005405310060744809,0.019413712590593168,Not Significant
