Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),40/176,1.820060000923393e-17,5.6185252228505137e-14,0,0,6.384677582373156,246.09788975302283,VIT;COL17A1;ECM2;HPSE2;COL14A1;TMPRSS6;ELN;COL11A1;KLK5;DPT;KLK7;ADAMTS16;ADAMTS5;ADAMTS2;FLRT2;MMP27;ADAMTS1;ADAMTSL4;CTSK;HAS1;MMP28;HAS3;HAS2;CTSG;HMCN1;GSN;CMA1;LUM;MMP2;SPINK5;MMP3;MMP8;COL3A1;CCDC80;LOX;MMP19;TLL1;RECK;DDR2;MATN2
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),35/205,1.371965483030937e-11,2.1127635263674516e-08,0,0,4.43585019429184,110.95033519957929,HSPB6;NPR1;PDE3B;ISM1;FGF1;THBS2;FGF2;THBS4;AQP1;GPNMB;ADGRA2;ADAMTS1;EMILIN2;CD34;HOXA5;ANGPT4;PTGIS;SERPINF1;SPINK5;VEGFD;NRG1;KLF4;DCN;CLDN5;FGF16;SFRP1;IL6;TNMD;LEP;RHOJ;CNTN1;RLN2;SPRY2;PPARG;ANGPTL4
GO_Biological_Process_2023,Epidermis Development (GO:0008544),22/85,2.053220142242421e-11,2.1127635263674516e-08,0,0,7.456006270821086,183.4850571040241,CERS3;COL17A1;SPRR2F;SPINK5;KLK5;EMP1;KRT5;KLK7;KRT9;KRT83;NTF4;SCEL;FGF7;DCT;FABP5;GJB5;KRT14;SVEP1;CCN2;ASIC2;SPRR1A;SPRR1B
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),23/110,7.412019988079865e-10,5.720226425800637e-07,0,0,5.643807309828232,118.64833841067475,VIT;COL17A1;ECM2;HPSE2;COL14A1;MMP2;COL11A1;SPINK5;MMP3;MMP8;TGM1;ADAMTS16;ADAMTS5;ADAMTS2;COL3A1;CCDC80;MMP27;ADAMTS1;ADAMTSL4;MMP28;MMP19;RECK;MATN2
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),41/310,9.41161719071696e-10,5.810732453548653e-07,0,0,3.2891869308686608,68.36215242299899,CCL14;CCL13;HTR2B;ADRB2;HTR2A;FGF1;FGF2;CX3CL1;SOX2;GPNMB;GPER1;S100A12;CCN2;CD36;IGFBP6;CCL16;CCL24;PDGFRA;EDN1;CCL23;EDN3;CCL21;ANGPT1;CAV2;IL34;NRG1;IGF1;CARTPT;MMP8;BMP2;IL6;ADRB3;DOK5;LEP;KIT;SPRY2;ROR1;TLR4;FERMT2;DDR2;FGF10
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),22/109,3.490747295975605e-09,1.7959894837794491e-06,0,0,5.39236554562225,105.00634311789732,VIT;COL17A1;ECM2;HPSE2;COL14A1;MMP2;COL11A1;SPINK5;MMP3;MMP8;ADAMTS16;ADAMTS5;ADAMTS2;COL3A1;CCDC80;MMP27;ADAMTS1;ADAMTSL4;MMP28;MMP19;RECK;MATN2
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),43/364,1.1873012086665988e-08,5.235998330219701e-06,0,0,2.889454649622229,52.72965184543152,PID1;TCF23;FGF1;FGF2;ACTG2;FGF7;GPER1;CD36;CD34;HOXA5;SNCA;EGR1;IL33;GSN;ANGPT1;PDE2A;AVPR2;ANK2;IGF1;MMP8;KLF4;BMP6;ACTA2;CLDN5;SFRP4;FGF16;BMP2;IL6;WT1;PIP;AGTR1;CLDN19;CNTN1;RLN2;TMEM119;PKP1;SPRY2;PPARG;ADTRP;VSTM2A;TLR4;FGF10;RBMS3
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),48/434,1.4256719543835268e-08,5.501311653977434e-06,0,0,2.688454281350145,48.56971584895748,LRRC15;TNXB;SEMA3D;FAM107A;SEMA3G;TWIST2;NEXN;LDB2;FGF1;FGF2;CX3CL1;MYLK;FGF7;RELN;GPNMB;GPER1;PDPN;ENPP2;HAS2;EMILIN2;SLIT2;PLXNA4;NGFR;CCL24;PDGFRA;EDN1;ANXA1;F10;CAV1;ADIPOQ;KRT5;IGF1;PLET1;PODN;SLURP1;CLDN5;IGSF10;SFRP1;BMP2;CXCL12;KRT16;KIT;CLDN19;CNTN1;SNAI2;SPRY2;RECK;FERMT2
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),19/94,3.954400778589815e-08,1.3563594670563064e-05,0,0,5.387442207307979,91.83354071441256,OXTR;LHCGR;AKR1C1;CAV1;AVPR2;AKR1C3;AKR1C2;CRHBP;SFRP1;NR4A3;CYP11A1;WT1;GPER1;LEP;SLIT1;ADTRP;MGARP;SLIT2;RAMP1
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),26/171,6.785588415131579e-08,2.094711143751118e-05,0,0,3.8291956614702793,63.20424305656466,KCNG1;KCNC1;KCNA1;KCNA2;RYR3;AQP1;NIPAL4;SCN11A;KCNMB1;SCN9A;SCN7A;SLC17A7;SCN3B;SCN3A;KCNJ3;KCNF1;KCNIP2;CAV1;KCNJ16;KCNS2;NMUR1;SCN4A;SCN2A;SCN4B;RAMP1;KCNK3
GO_Biological_Process_2023,Retinoid Metabolic Process (GO:0001523),12/40,1.3034703305990782e-07,3.65801173687214e-05,0,0,9.065641350879975,143.71820575571607,ADH4;ALDH1A3;LRP1;ADH1B;AKR1C1;RARRES2;ALDH1A2;ALDH1A1;AKR1C3;RDH5;RLBP1;RPE65
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),17/83,1.6652416611683746e-07,4.283834173355643e-05,0,0,5.468022862554113,85.34558650811566,CCL21;HTR2B;HTR2A;GRIN2C;FGF2;GRIN2B;SLC8A2;CACNA1G;TRPM1;JPH2;GRIN2A;SCN11A;SCN9A;SCN7A;SCN4A;SCN2A;SCN3A
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),56/594,2.341806622586139e-07,5.51861725944751e-05,0,0,2.252918237302252,34.39569239034297,CSF3;HTR2B;HBB;FGF1;FGF2;CX3CL1;TGM1;FGF7;ZFP36;GPER1;CCN2;PDGFRA;EDN1;CR1;EDN3;GLP2R;NRG1;PROX1;NCCRP1;TGFBR2;CLDN5;SFRP1;TAL1;PRTN3;TLR4;CCL14;PTGFR;TNXB;LAMA2;AKAP6;PTN;DPP4;CXCR2;HAS2;ASIC2;DUOX2;EGR2;TSLP;CCL21;CAVIN1;IL34;CAV1;AKR1C3;AKR1C2;VEGFD;IGF1;S100B;BMP6;MLXIPL;FGF16;BMP2;IL6;CXCL12;SAA1;INSM1;FOLR2
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),67/766,2.5572074846183024e-07,5.51861725944751e-05,0,0,2.0833477071263573,31.62350946191365,ALK;CSF3;ELN;HTR2B;FGF1;FGF2;CX3CL1;FGF7;ADAMTS1;GPER1;EMILIN2;SOX7;PDGFRA;EDN1;MYOCD;CR1;EDN3;AVPR2;GLP2R;NRG1;PROX1;NCCRP1;ECRG4;TGFBR2;CLDN5;SFRP4;SFRP1;ALDH1A2;KIT;AGTR1;CLDN19;PRTN3;SGK2;CCL14;PTGFR;TNXB;NPR3;PTN;DPP4;GPNMB;FRZB;CXCR2;PDPN;HAS2;IGFBP6;ASIC2;CCL23;TSLP;IL34;AKR1C3;AKR1C2;VEGFD;IGF1;PODN;S100B;PTPN14;SLURP1;BMP6;MLXIPL;FGF16;BMP2;IL6;NR4A3;WT1;NEURL1;INSM1;FOLR2
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),34/283,2.6815438578462144e-07,5.51861725944751e-05,0,0,2.92634474187992,44.28057938079672,CSF3;TNXB;LAMA2;PTN;ASCL1;MEDAG;TMEM100;ZFP36;BRINP2;FRZB;PDPN;BOC;SMYD1;CCN2;CD36;APOB;CD34;HOXA5;TP63;EDN3;RARRES2;ZBTB16;IGF1;BMP6;TGFBR2;SFRP1;BMP2;IL6;AGTR1;TMEM119;PPARG;INSM1;FERMT2;DDR2
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),16/77,3.109878494308429e-07,6.000121819956326e-05,0,0,5.563462909150721,83.36021323235543,ANGPT4;NPR1;SERPINF1;PDE3B;SPINK5;NRG1;ISM1;THBS2;KLF4;DCN;THBS4;CLDN5;TNMD;SPRY2;PPARG;HOXA5
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),48/483,3.765856069153353e-07,6.503479732073727e-05,0,0,2.3793661550727525,35.195870736570335,CCL14;PTGFR;CSF3;PID1;TNXB;HTR2B;PTN;FGF1;FGF2;CX3CL1;AQP1;DPP4;FGF7;GPER1;CXCR2;HAS2;ASIC2;PDGFRA;EDN1;CR1;TSLP;EDN3;IL34;GLP2R;AKR1C3;AKR1C2;NRG1;VEGFD;IGF1;PROX1;NCCRP1;S100B;BMP6;TGFBR2;CLDN5;MLXIPL;FGF16;SFRP1;BMP2;IL6;NR4A3;TMEM119;PRTN3;INSM1;FOLR2;ZFPM2;DDR2;FGF10
GO_Biological_Process_2023,Long-Chain Fatty Acid Transport (GO:0015909),9/23,3.79211646185057e-07,6.503479732073727e-05,0,0,13.563290139064476,200.5355688371916,ABCD2;FABP4;FABP5;ACSL1;SLC27A6;PPARG;SPX;CD36;SLC27A2
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),12/44,4.156443854922306e-07,6.753127463234294e-05,0,0,7.930771365149834,116.53027977806242,ADAMTS5;GSN;TMPRSS6;CMA1;CTSK;MMP2;MMP3;KLK5;MMP19;CTSG;MMP8;KLK7
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),17/89,4.787289941408026e-07,7.389182024563288e-05,0,0,5.010773189484127,72.91742873594637,TRARG1;LHCGR;CAV1;PDE3B;ADIPOQ;SLC2A4;OTOP1;SORBS1;FOXO1;CRHBP;NR4A1;NR4A3;CYP11A1;GPER1;PPARG;MGARP;PCK1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),25/179,6.323432918609675e-07,9.295446390356222e-05,0,0,3.461192523692524,49.40448547255374,CCL14;CCL13;HTR2B;HTR2A;FGF1;FGF2;CX3CL1;GPNMB;GPER1;CCN2;CD36;CCL16;PDGFRA;CCL24;CCL23;ANGPT1;CCL21;NRG1;IGF1;BMP2;SPRY2;ROR1;FERMT2;FGF10;DDR2
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),12/46,7.048180733466904e-07,9.889879056460152e-05,0,0,7.463471959260952,105.72251428612118,ADAMTS5;GSN;TMPRSS6;CMA1;CTSK;MMP2;MMP3;KLK5;MMP19;CTSG;MMP8;KLK7
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),22/146,7.99961320247887e-07,0.00010736872154805334,0,0,3.775985663082437,53.009939217759374,OXTR;ACSL1;CAV1;LAMA4;ADIPOQ;NPR3;DIO2;CIDEA;EBF2;G0S2;ADRB2;CNKSR2;ADAMTS5;FABP4;ACADL;ADRB3;FABP5;LEP;ALDH1A1;LEPR;CD36;TLR4
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),15/73,8.446562245326818e-07,0.0001086439068805162,0,0,5.48028185239229,76.63810349587581,CCL14;CCL13;CCL24;EDN1;CCL23;ANXA1;EDN3;CCL21;CXCL3;CXCL2;CX3CL1;CXCR2;SAA1;S100A12;CCL16
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),17/93,9.176967523967844e-07,0.00011331719498595493,0,0,4.746049694548872,65.97672969929698,CCL24;EGR3;ANGPT1;CAV2;CAV1;HTR2B;VEGFD;PROX1;FGF2;THBS4;FGF16;NR4A1;BMP2;TNMD;LEP;ATOH8;CNTN1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),28/221,1.0355890494103744e-06,0.00012295628444345484,0,0,3.097286379204356,42.68227934578969,LRRC15;SEMA3D;TWIST2;FAM107A;SEMA3G;FGF1;MYLK;GPNMB;GPER1;PDPN;HAS2;DUOX2;CCL24;PDGFRA;EDN1;CAVIN1;CCL21;F10;CAV1;IGF1;PLET1;BMP2;CXCL12;KIT;CNTN1;SNAI2;SPRY2;FERMT2
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),15/75,1.2159882905522703e-06,0.0001390279945531429,0,0,5.297048997772828,72.14556052808851,RARRES2;ZBTB16;ADIPOQ;FOXO1;MEDAG;ZFP36;SFRP1;BMP2;IL6;FRZB;GPER1;LEP;PPARG;FERMT2;RUNX1T1
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),16/86,1.4962364430166276e-06,0.0001649600678425832,0,0,4.845867176301959,64.99547282159654,ANGPT4;NPR1;SERPINF1;PDE3B;SPINK5;NRG1;ISM1;THBS2;KLF4;DCN;THBS4;CLDN5;TNMD;SPRY2;PPARG;HOXA5
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),15/77,1.7277695205340602e-06,0.0001801260910552009,0,0,5.125637617644946,68.01044163250018,CCL14;CCL13;CCL24;EDN1;CCL23;EDN3;CCL21;CXCL3;CXCL2;CX3CL1;CXCR2;SAA1;S100A12;PRTN3;CCL16
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),39/377,1.7504965117123509e-06,0.0001801260910552009,0,0,2.475224432318254,32.81061243352323,CSF3;TNXB;FGF1;FGF2;CX3CL1;THBS4;NTF4;FGF7;RELN;GPNMB;GPER1;ENPP2;LEPR;LEFTY2;SNCA;GDF10;ANGPT4;CCL21;ANGPT1;IL34;CAV1;RARRES2;ADIPOQ;VEGFD;IGF1;CARTPT;BMP6;TGFBR2;FGF16;BMP2;IL6;LEP;CLDN19;TMEM119;SPRY2;PPARG;ADTRP;DDR2;FGF10
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),32/281,1.948250087721644e-06,0.00018978982859269237,0,0,2.747954360005288,36.13169493375793,KCNG1;KCNC1;KCNC2;KCNA1;KCNA2;SLC6A2;NALCN;RYR3;SLC8A2;CACNA1G;TRPM1;GRIN2A;SCN9A;CNGA1;SCN3B;SLC39A2;ASIC2;TRPM6;TRPM3;KCNF1;SCARA5;KCNB1;ABCC9;OTOP1;GRIN2C;GRIN2B;KCNS2;SCN4A;SCN2A;SCN4B;KCNK3;SCN2B
GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),11/42,1.967371077086542e-06,0.00018978982859269237,0,0,7.496459480723839,98.49457466943647,CCL14;CCL13;CCL24;CCL23;IL6;CCL21;S100A12;CTSG;FOLR2;CX3CL1;CCL16
GO_Biological_Process_2023,Diterpenoid Metabolic Process (GO:0016101),9/28,2.60750824469638e-06,0.0002439205439811432,0,0,9.991383325570563,128.46036930334012,ADH4;LRP1;ADH1B;AKR1C1;RARRES2;ALDH1A1;AKR1C3;RDH5;RPE65
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),14/70,2.745182497092873e-06,0.000249246422603697,0,0,5.292269187986652,67.77101573592581,CCL14;CCL13;CCL24;EDN1;CCL23;EDN3;CCL21;CXCL3;CXCL2;CX3CL1;CXCR2;SAA1;S100A12;CCL16
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),7/17,5.250059293913847e-06,0.0004630552297232013,0,0,14.739403973509932,179.1909312458009,MFAP4;TNXB;ELN;HAS1;HAS3;HAS2;MYH11
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),10/39,7.104536959141718e-06,0.0006056824119034979,0,0,7.277656852636804,86.27499884977126,EDN1;PTGIS;CAV1;HBB;CD36;AGTR2;PTGS2;KLF4;MMP8;TLR4
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),28/244,7.259555957379146e-06,0.0006056824119034979,0,0,2.76411383134547,32.7082893828762,CCL14;CCL13;HTR2B;HTR2A;FGF1;FGF2;CX3CL1;GPNMB;GPER1;CCN2;CD36;CCL16;CCL24;PDGFRA;CCL23;CCL21;ANGPT1;ADIPOQ;NRG1;IGF1;BMP2;SPRY2;ROR1;SPRY1;TLR4;FERMT2;DDR2;FGF10
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),47/525,8.803200902998307e-06,0.0007001414654994764,0,0,2.1128813280895185,24.594773592838525,CSF3;SCHIP1;HTR2B;ADRB2;FGF1;FGF2;CX3CL1;SOX2;RELN;GPER1;S100A12;IGFBP6;P2RY12;PDGFRA;CCL21;F10;VWF;ANGPT1;CAV2;CAV1;ADIPOQ;SCTR;AKR1C3;AKR1C2;IGF1;CARTPT;MMP8;S100B;RUNDC3A;FRMD1;BMP6;DCN;SELP;BMP2;IL6;ADRB3;DOK5;LEP;KIT;CNTN1;SPRY2;PPARG;ROR1;TLR4;FERMT2;DDR2;FGF10
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),33/316,8.845324637019623e-06,0.0007001414654994764,0,0,2.491696113074205,28.99243293487111,KRT81;TNXB;COL14A1;COL11A1;LMOD1;DPT;KRT86;KRT83;CNN1;ADAMTS2;NLRP5;NEFL;MYH11;PGM5;CD36;KRT6B;SNCA;GSN;LUM;KRT5;KRT75;KRT9;GFAP;MFAP4;COL3A1;KRT17;LOX;MAP7D3;KRT16;KRT14;TLL1;MYO1H;DDR2
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),44/480,9.416340818799407e-06,0.0007267061026908442,0,0,2.165950528393915,25.06668407067093,PID1;TCF23;HTR2B;FGF1;FGF2;ACTG2;FGF7;GPER1;CD36;CD34;HOXA5;EGR1;IL33;GSN;ANGPT1;AVPR2;PDE2A;SAMD4A;ANK2;IGF1;KLF4;MMP8;BMP6;ACTA2;CLDN5;SFRP4;FGF16;BMP2;IL6;WT1;PIP;RLN2;CLDN19;SAA1;CNTN1;TMEM119;PKP1;SPRY2;PPARG;ADTRP;VSTM2A;TLR4;FGF10;RBMS3
GO_Biological_Process_2023,Intermediate Filament Organization (GO:0045109),13/68,1.0447491135783644e-05,0.0007678905984800978,0,0,4.99830303030303,57.32628065761144,KRT81;KRT5;KRT75;KRT86;KRT9;KRT83;GFAP;KRT17;KRT16;KRT14;NEFL;PKP1;KRT6B
GO_Biological_Process_2023,Skin Development (GO:0043588),13/68,1.0447491135783644e-05,0.0007678905984800978,0,0,4.99830303030303,57.32628065761144,CERS3;SPRR2F;ANXA1;AKR1C3;KRT9;TGM1;SCEL;COL3A1;KRT16;DACT2;SPRR1A;IVL;SPRR1B
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),27/236,1.1119275857261856e-05,0.0007982605714271478,0,0,2.752578655750807,31.39819786682217,CCL14;PTGFR;CCL13;CXCL3;CXCL2;CX3CL1;CRHBP;IL1RL1;CXCR2;CCL16;AOC3;CCL24;CCL23;ANXA1;CCL21;FOS;TACR1;BMP2;IL6;KRT16;KIT;AGTR1;AGTR2;ACKR1;CDO1;FOLR2;TLR4
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),18/123,1.1939506264278963e-05,0.0008376649054052083,0,0,3.6358180367118913,41.214389095433454,CCL24;EGR3;HTR2B;VEGFD;IGF1;PROX1;PTN;FGF2;BMP6;THBS4;TGM1;NR4A1;FGF7;SFRP1;BMP2;NR4A3;CNTN1;FGF10
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),10/42,1.4519223342826232e-05,0.0009842427663633872,0,0,6.5943383167220375,73.46117309455784,TGM1;CERS3;SPRR2F;SCEL;ANXA1;KRT16;AKR1C3;SPRR1A;IVL;SPRR1B
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),16/102,1.482768950635872e-05,0.0009842427663633872,0,0,3.940991936947448,43.81994535857986,CCL14;CCL13;EDN1;CCL23;EDN3;CAV1;HTR2B;ANK2;HTR2A;PTH1R;SLC8A2;JPH2;CXCL12;PLN;CASQ2;SNCA
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),22/174,1.4985231622636604e-05,0.0009842427663633872,0,0,3.075860948667966,34.16803340734388,EGR1;EDN1;HTR2B;SAMD4A;HBB;IGF1;HTR2A;PTH1R;SORBS1;MMP8;PTGS2;KLF4;FGF2;FOXO1;MLXIPL;IL6;ZEB2;DUOXA1;AGTR2;CD36;TLR4;SNCA
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),17/114,1.6096293919131556e-05,0.0010351929026741,0,0,3.714446796759941,40.99605772599316,EDN1;EDN3;DUSP1;IL34;ADIPOQ;HTR2B;FGF1;FGF2;FGF16;RGS2;BMP2;KIT;S100A12;SPRY2;PPARG;SPRY1;TLR4
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),21/163,1.7444940317988687e-05,0.0010990312400332,0,0,3.1409477041621927,34.413670723682564,P2RY12;PTGFR;LHCGR;ADCYAP1R1;GPR26;HTR1E;PDE2A;AVPR2;GLP2R;SCTR;ADRB2;PTH1R;AKAP12;ADGRG4;ADGRD1;GNAL;ADRB3;GPER1;ADGRD2;RAMP1;ADGRL3
GO_Biological_Process_2023,Peptide Cross-Linking (GO:0018149),8/27,1.8697449077500163e-05,0.0011317455941616,0,0,8.871416109334108,96.5842024152098,TGM1;COL3A1;ANXA1;EPB42;F13A1;SPRR1A;IVL;SPRR1B
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),8/27,1.8697449077500163e-05,0.0011317455941616,0,0,8.871416109334108,96.5842024152098,EDN1;HBB;CD36;AGTR2;PTGS2;KLF4;MMP8;TLR4
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),29/272,2.0679252166254308e-05,0.0012110265184691,0,0,2.543973334823008,27.44026226268588,LRRC15;SEMA3D;SEMA3A;TWIST2;FAM107A;SEMA3G;FGF1;MYLK;GPNMB;GPER1;PDPN;ENPP2;HAS2;CCL24;PDGFRA;EDN1;F10;CAV1;IGF1;PLET1;BMP2;CXCL12;KIT;CNTN1;SNAI2;SPRY2;FERMT2;DDR2;FGF10
GO_Biological_Process_2023,Response To Heparin (GO:0071503),4/5,2.0791838509512717e-05,0.0012110265184691,0,0,83.98679867986799,905.4574795464532,EGR1;SFRP1;SLIT2;GPIHBP1
GO_Biological_Process_2023,Cellular Response To Prostaglandin Stimulus (GO:0071379),5/9,2.1188385321679363e-05,0.0012112693608893,0,0,26.27064977973568,282.72624056539473,PTGFR;SFRP1;GNG2;AKR1C3;AKR1C2
GO_Biological_Process_2023,Epithelium Development (GO:0060429),20/154,2.44071472286989e-05,0.0013699066089998,0,0,3.1677558456318637,33.64357717801877,TAGLN;AKR1C1;SPINK5;AKR1C2;PROX1;SOX10;MEOX1;KRT9;BMP2;SOX17;KRT17;KRT16;WT1;ALDH1A2;KRT14;SNAI2;PPARG;CD34;CES1;FGF10
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),8/28,2.513347661761644e-05,0.0013854828985461,0,0,8.427403314917127,89.25723991338666,EDN1;HBB;CD36;AGTR2;PTGS2;KLF4;MMP8;TLR4
GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),11/54,2.664624978285124e-05,0.0014431047908712,0,0,5.401020986954055,56.88820946191307,TGM1;CERS3;SPRR2F;SCEL;ANXA1;KRT16;SPINK5;AKR1C3;SPRR1A;IVL;SPRR1B
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),16/108,3.0815123274615825e-05,0.0016401083715299,0,0,3.682807425718579,38.25518044956154,OXTR;ACSL1;CAV1;ADIPOQ;DIO2;EBF2;G0S2;ADRB2;JCHAIN;CNKSR2;FABP4;ADRB3;FABP5;LEP;LEPR;CD36
GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),9/37,3.2431770277102175e-05,0.0016968961838205,0,0,6.776667193426043,70.04615338042449,TRPM1;SCN11A;SCN9A;SCN7A;SCN4A;SCN2A;SCN3A;CACNA1G;SLC8A2
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),28/266,3.596271065975863e-05,0.0018502814634445,0,0,2.5056829511465604,25.64072372639744,TNXB;LAMA2;KLK5;SLC2A4;FGF1;KLK6;GRIN2A;RELN;CTSK;GPER1;RSPO3;CCN3;TP63;PTGIS;TSLP;VWF;CAV2;ADIPOQ;IGF1;SORBS1;GRIN2C;GRIN2B;BMP6;SFRP1;BMP2;IL6;CNTN1;LIMS2
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),15/98,3.663056580517018e-05,0.0018537468301731,0,0,3.824563286553788,39.06648945540318,OXTR;ACSL1;CAV1;ADIPOQ;DIO2;EBF2;G0S2;ADRB2;CNKSR2;FABP4;ADRB3;FABP5;LEP;LEPR;CD36
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),17/122,3.950000798678244e-05,0.0019667181395999,0,0,3.42999574829932,34.777446106755754,KCNG1;KCNF1;KCNC1;KCNC2;KCNB1;KCNIP2;KCNA1;KCNA2;KCNJ16;ABCC9;NALCN;AQP1;KCNS2;KCNMB1;SLC17A7;KCNK3;KCNJ3
GO_Biological_Process_2023,Prostaglandin Metabolic Process (GO:0006693),8/30,4.363592253910655e-05,0.0021282853248788,0,0,7.660472124560522,76.9083044949159,EDN1;PTGIS;AKR1C1;AKR1C3;AKR1C2;PTGS2;PTGDS;CES1
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),36/387,4.412382921679488e-05,0.0021282853248788,0,0,2.1911528228517967,21.97399925846318,OXTR;TNXB;LRP1;NPR1;HTR2B;PTN;ADRB2;FGF2;HCAR2;ACADL;PDPN;NLRP5;LEPR;CD36;IL33;ACSL1;FST;ZBTB16;CAV1;ADIPOQ;AVPR2;DIO2;G0S2;EBF2;TGFBR2;CNKSR2;BMP2;IL6;FABP4;FABP5;ADRB3;LEP;SAA1;TMEM119;PPARG;FERMT2
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),29/284,4.59593790623422e-05,0.0021827169717761,0,0,2.4227131576612546,24.197459676959664,KCNG1;KCNC1;KCNC2;KCNA1;KCNA2;SLC6A2;NALCN;RYR3;AQP1;SLC8A2;CACNA1G;TRPM1;SCN9A;SCN3B;SLC39A2;ASIC2;TRPM6;TRPM3;KCNF1;SCARA5;KCNB1;ABCC9;OTOP1;KCNS2;SCN4A;SCN2A;SCN4B;KCNK3;SCN2B
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),11/58,5.365127001088978e-05,0.0025094162200547,0,0,4.9403217436429685,48.57821046704798,CHODL;TAGLN;SGCD;EGR3;MYMX;LAMA2;FHL1;ITGA7;DMD;IGF1;KY
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),14/90,5.503688092555248e-05,0.0025358037524952,0,0,3.8954686493765,38.20483618406548,ANGPT4;CSF3;ANGPT1;NRG1;IGF1;THBS4;BMP6;IL22RA2;FGF7;SFRP1;IL6;RELN;ENPP2;FGF10
GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),11/59,6.325718008468342e-05,0.0028716899253149,0,0,4.837144308943089,46.76697159822046,CCL14;CCL13;CCL24;CCL23;CXCL12;CCL21;DUSP1;CXCL3;CXCL2;CX3CL1;CCL16
