Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Cellular senescence,3/156,0.9757115735817103,0.9999956175835324,0,0,0.4079724197371256,0.0100313299361963,IL6;FOXO1;TGFBR2
KEGG_2021_Human,Lysosome,2/128,0.9822457395714472,0.9999956175835324,0,0,0.3303712996358441,0.0059181915021393,CTSK;CTSG
KEGG_2021_Human,Oocyte meiosis,2/129,0.9829466962626902,0.9999956175835324,0,0,0.3277526642868873,0.0056374722980359,PLCZ1;IGF1
KEGG_2021_Human,Viral carcinogenesis,4/203,0.9845677979032892,0.9999956175835324,0,0,0.4176658871917342,0.0064957562111528,EGR2;EGR3;GSN;CREB5
KEGG_2021_Human,Ubiquitin mediated proteolysis,2/140,0.9890832574146008,0.9999956175835324,0,0,0.3014524570864951,0.0033089735247873,SOCS3;KLHL13
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,1/97,0.9893613948180056,0.9999956175835324,0,0,0.2169110928362573,0.0023199942261589,GSN
KEGG_2021_Human,Amyotrophic lateral sclerosis,8/364,0.9943393350191212,0.9999956175835324,0,0,0.4651064622260848,0.0026402918371685,GRIA2;GRIN2A;GPX3;NEFL;NRG1;NRG2;GRIN2C;GRIN2B
KEGG_2021_Human,Necroptosis,2/159,0.9950040316147728,0.9999956175835324,0,0,0.2647052654393925,0.0013257736636796,IL33;TLR4
KEGG_2021_Human,Huntington disease,6/306,0.995331140751626,0.9999956175835324,0,0,0.4142668136714443,0.0019386826925161,GRIA2;GPX3;PPARG;GRIN2B;GRIA4;CREB5
KEGG_2021_Human,Olfactory transduction,10/440,0.9962159020690344,0.9999956175835324,0,0,0.4804913853047979,0.0018216753338066,RGS2;GNAL;PDE1C;PDE1B;PDE1A;PDE2A;OR10A6;OR3A2;SLC8A2;GNG13
KEGG_2021_Human,Hepatocellular carcinoma,2/168,0.9965645907959092,0.9999956175835324,0,0,0.25023474799307,0.0008611387868865314,GSTM5;TGFBR2
KEGG_2021_Human,Pathways of neurodegeneration,11/475,0.9966574687294576,0.9999956175835324,0,0,0.4894606812447434,0.0016387779944356,GRIA2;GRIN2A;IL6;GPX3;NEFL;GRIN2C;PTGS2;GRIN2B;RYR3;GRIA4;SNCA
KEGG_2021_Human,Parkinson disease,4/249,0.9969234818914158,0.9999956175835324,0,0,0.3384207808535955,0.0010427625232536,GNAL;DUSP1;RYR3;SNCA
KEGG_2021_Human,Protein processing in endoplasmic reticulum,2/171,0.9969693617160208,0.9999956175835324,0,0,0.2457537396319799,0.0007459215727905888,SEL1L2;CRYAB
KEGG_2021_Human,Autophagy,1/137,0.9983746198588468,0.9999956175835324,0,0,0.1527912151702786,0.000248545852389881,RAB7B
KEGG_2021_Human,Epstein-Barr virus infection,2/202,0.9991807287800112,0.9999956175835324,0,0,0.2073216245883644,0.0001699222560218817,FCER2;IL6
KEGG_2021_Human,Shigellosis,3/246,0.9992046325084548,0.9999956175835324,0,0,0.255650522317189,0.000203417021018434,PLCZ1;TLR4;FOXO1
KEGG_2021_Human,mTOR signaling pathway,1/154,0.999268219683261,0.9999956175835324,0,0,0.1356925811260176,9.93335095834885e-05,IGF1
KEGG_2021_Human,Herpes simplex virus 1 infection,3/498,0.9999956175835324,0.9999956175835324,0,0,0.1238228438228438,5.426444588968591e-07,SOCS3;IL6;ZNF729
